Model,Attribution Technique,task_type,del(AttAUROC)
mpnn,GradInput,logic7,0.21022727272727276
mpnn,GradInput,logic7,0.056653491436100156
mpnn,GradInput,logic7,0.1363636363636364
mpnn,GradInput,logic7,0.17803030303030315
mpnn,GradInput,logic7,0.0391414141414142
mpnn,GradInput,logic7,0.17803030303030315
mpnn,GradInput,logic7,0.08080808080808083
mpnn,GradInput,logic7,0.039141414141414144
mpnn,GradInput,logic7,0.02525252525252525
mpnn,GradInput,logic7,0.027667984189723382
mpnn,GradInput,logic7,0.025252525252525304
mpnn,GradInput,logic7,-0.14285714285714302
mpnn,GradInput,logic7,-0.0634920634920636
mpnn,GradInput,logic7,-0.0035087719298246833
mpnn,GradInput,logic7,-1.1102230246251565e-16
mpnn,GradInput,logic7,-0.09523809523809534
mpnn,GradInput,logic7,-0.015873015873015928
mpnn,GradInput,logic7,-0.06349206349206349
mpnn,GradInput,logic7,-0.050000000000000044
mpnn,GradInput,logic7,-2.220446049250313e-16
mpnn,GradInput,logic7,-0.023809523809523947
mpnn,GradInput,logic7,-0.16083916083916083
mpnn,GradInput,logic7,-0.05454545454545445
mpnn,GradInput,logic7,0.09557109557109567
mpnn,GradInput,logic7,0.044289044289044344
mpnn,GradInput,logic7,-0.13519813519813523
mpnn,GradInput,logic7,-0.39160839160839156
mpnn,GradInput,logic7,-0.0732323232323232
mpnn,GradInput,logic7,-0.08391608391608385
mpnn,GradInput,logic7,-0.10955710955710951
mpnn,GradInput,logic7,-0.13519813519813517
mpnn,GradInput,logic7,-0.14628482972136214
mpnn,GradInput,logic7,0.051083591331269385
mpnn,GradInput,logic7,-0.2563725490196078
mpnn,GradInput,logic7,-0.1331269349845201
mpnn,GradInput,logic7,-0.014705882352941124
mpnn,GradInput,logic7,0.011609907120743168
mpnn,GradInput,logic7,-0.14628482972136214
mpnn,GradInput,logic7,-0.2897058823529412
mpnn,GradInput,logic7,-0.0008169934640522847
mpnn,GradInput,logic7,-0.28970588235294115
mpnn,GradInput,logic7,-0.0314814814814815
mpnn,GradInput,logic7,0.0018518518518518268
mpnn,GradInput,logic7,-0.042884990253411304
mpnn,GradInput,logic7,-0.04814814814814811
mpnn,GradInput,logic7,0.1018518518518518
mpnn,GradInput,logic7,0.035185185185185264
mpnn,GradInput,logic7,-0.0314814814814815
mpnn,GradInput,logic7,0.11851851851851852
mpnn,GradInput,logic7,-0.0314814814814815
mpnn,GradInput,logic7,0.03518518518518515
mpnn,GradInput,logic7,-0.039393939393939426
mpnn,GradInput,logic7,-0.09999999999999998
mpnn,GradInput,logic7,0.021212121212121238
mpnn,GradInput,logic7,-0.039393939393939426
mpnn,GradInput,logic7,0.021212121212121238
mpnn,GradInput,logic7,-0.019999999999999907
mpnn,GradInput,logic7,0.050000000000000044
mpnn,GradInput,logic7,-0.024242424242424176
mpnn,GradInput,logic7,-0.012698412698412653
mpnn,GradInput,logic7,0.06000000000000005
mpnn,GradInput,logic7,0.07440476190476186
mpnn,GradInput,logic7,-0.008928571428571397
mpnn,GradInput,logic7,0.03273809523809523
mpnn,GradInput,logic7,0.03273809523809523
mpnn,GradInput,logic7,-0.029761904761904767
mpnn,GradInput,logic7,0.07440476190476197
mpnn,GradInput,logic7,0.09523809523809523
mpnn,GradInput,logic7,-0.2797619047619047
mpnn,GradInput,logic7,0.006349206349206327
mpnn,GradInput,logic7,0.011904761904761862
mpnn,GradInput,logic7,-0.04177109440267329
mpnn,GradInput,logic7,-0.10526315789473684
mpnn,GradInput,logic7,0.14870509607351717
mpnn,GradInput,logic7,0.045614035087719385
mpnn,GradInput,logic7,-0.05526315789473685
mpnn,GradInput,logic7,0.18245614035087726
mpnn,GradInput,logic7,0.021720969089390196
mpnn,GradInput,logic7,-0.05526315789473685
mpnn,GradInput,logic7,-0.07192982456140351
mpnn,GradInput,logic7,-0.03859649122807013
mpnn,GradInput,logic7,0.06599832915622383
mpnn,GradInput,logic7,-0.029239766081871288
mpnn,GradInput,logic7,-0.045112781954887216
mpnn,GradInput,logic7,0.10964912280701744
mpnn,GradInput,logic7,0.12949039264828732
mpnn,GradInput,logic7,-0.029239766081871288
mpnn,GradInput,logic7,-0.1720969089390143
mpnn,GradInput,logic7,0.08187134502923965
mpnn,GradInput,logic7,-0.007017543859649256
mpnn,GradInput,logic7,0.02631578947368407
mpnn,GradInput,logic7,0.47619047619047616
mpnn,GradInput,logic7,0.23809523809523803
mpnn,GradInput,logic7,0.31746031746031733
mpnn,GradInput,logic7,0.09999999999999992
mpnn,GradInput,logic7,-0.0317460317460318
mpnn,GradInput,logic7,0.0793650793650793
mpnn,GradInput,logic7,-0.050000000000000044
mpnn,GradInput,logic7,0.031746031746031744
mpnn,GradInput,logic7,0.015873015873015817
mpnn,GradInput,logic7,-5.551115123125783e-17
mpnn,GradInput,logic7,-0.03240740740740744
mpnn,GradInput,logic7,0.03186274509803916
mpnn,GradInput,logic7,-0.013888888888888895
mpnn,GradInput,logic7,0.012254901960784326
mpnn,GradInput,logic7,0.15277777777777785
mpnn,GradInput,logic7,0.07107843137254904
mpnn,GradInput,logic7,-0.032407407407407385
mpnn,GradInput,logic7,0.16666666666666669
mpnn,GradInput,logic7,-0.01388888888888884
mpnn,GradInput,logic7,-0.041666666666666685
mpnn,GradInput,logic7,-0.19561403508771935
mpnn,GradInput,logic7,-0.05513784461152882
mpnn,GradInput,logic7,-0.03926482873851289
mpnn,GradInput,logic7,-0.07894736842105265
mpnn,GradInput,logic7,0.13216374269005848
mpnn,GradInput,logic7,-0.007518796992481258
mpnn,GradInput,logic7,-0.07101086048454475
mpnn,GradInput,logic7,-0.07101086048454475
mpnn,GradInput,logic7,-0.10275689223057649
mpnn,GradInput,logic7,-0.04720133667502091
mpnn,GradInput,logic7,-0.05656565656565665
mpnn,GradInput,logic7,0.008391608391608352
mpnn,GradInput,logic7,-0.06926406926406936
mpnn,GradInput,logic7,-0.02237762237762242
mpnn,GradInput,logic7,-0.006993006993006978
mpnn,GradInput,logic7,-0.07878787878787885
mpnn,GradInput,logic7,0.02377622377622368
mpnn,GradInput,logic7,0.012987012987012991
mpnn,GradInput,logic7,0.004545454545454408
mpnn,GradInput,logic7,-0.06926406926406936
mpnn,GradInput,logic7,-0.033333333333333326
mpnn,GradInput,logic7,-0.1333333333333333
mpnn,GradInput,logic7,0.04999999999999993
mpnn,GradInput,logic7,0.01754385964912286
mpnn,GradInput,logic7,0.0
mpnn,GradInput,logic7,0.08333333333333337
mpnn,GradInput,logic7,0.06666666666666665
mpnn,GradInput,logic7,-0.033333333333333326
mpnn,GradInput,logic7,-0.16666666666666663
mpnn,GradInput,logic7,-0.06666666666666665
mpnn,GradInput,logic7,-0.10539215686274506
mpnn,GradInput,logic7,-0.06944444444444442
mpnn,GradInput,logic7,-0.05092592592592582
mpnn,GradInput,logic7,0.00462962962962965
mpnn,GradInput,logic7,-0.05092592592592582
mpnn,GradInput,logic7,-0.007352941176470562
mpnn,GradInput,logic7,0.00462962962962965
mpnn,GradInput,logic7,-0.01388888888888895
mpnn,GradInput,logic7,-0.05092592592592582
mpnn,GradInput,logic7,0.06018518518518512
mpnn,SmoothGrad(GradInput),logic7,0.059259259259259234
mpnn,SmoothGrad(GradInput),logic7,0.1425925925925926
mpnn,SmoothGrad(GradInput),logic7,0.0092592592592593
mpnn,SmoothGrad(GradInput),logic7,0.022417153996101447
mpnn,SmoothGrad(GradInput),logic7,-0.14074074074074078
mpnn,SmoothGrad(GradInput),logic7,0.05750487329434706
mpnn,SmoothGrad(GradInput),logic7,0.0399610136452242
mpnn,SmoothGrad(GradInput),logic7,-0.024074074074074137
mpnn,SmoothGrad(GradInput),logic7,-0.05740740740740735
mpnn,SmoothGrad(GradInput),logic7,-0.09074074074074073
mpnn,SmoothGrad(GradInput),logic7,0.11868686868686862
mpnn,SmoothGrad(GradInput),logic7,0.007575757575757569
mpnn,SmoothGrad(GradInput),logic7,0.4025032938076417
mpnn,SmoothGrad(GradInput),logic7,0.014822134387351804
mpnn,SmoothGrad(GradInput),logic7,0.2714646464646465
mpnn,SmoothGrad(GradInput),logic7,0.16035353535353536
mpnn,SmoothGrad(GradInput),logic7,0.24368686868686873
mpnn,SmoothGrad(GradInput),logic7,0.08003952569169964
mpnn,SmoothGrad(GradInput),logic7,0.10479797979797978
mpnn,SmoothGrad(GradInput),logic7,0.06916996047430829
mpnn,SmoothGrad(GradInput),logic7,-0.014379084967320321
mpnn,SmoothGrad(GradInput),logic7,0.1253034547152193
mpnn,SmoothGrad(GradInput),logic7,-0.10092879256965936
mpnn,SmoothGrad(GradInput),logic7,-0.24829721362229107
mpnn,SmoothGrad(GradInput),logic7,-0.09040247678018587
mpnn,SmoothGrad(GradInput),logic7,-0.0032679738562091387
mpnn,SmoothGrad(GradInput),logic7,-0.037770897832817396
mpnn,SmoothGrad(GradInput),logic7,-0.05882352941176472
mpnn,SmoothGrad(GradInput),logic7,0.09355742296918756
mpnn,SmoothGrad(GradInput),logic7,-0.06934984520123844
mpnn,SmoothGrad(GradInput),logic7,0.015384615384615441
mpnn,SmoothGrad(GradInput),logic7,0.08205128205128209
mpnn,SmoothGrad(GradInput),logic7,0.10427350427350435
mpnn,SmoothGrad(GradInput),logic7,0.08205128205128209
mpnn,SmoothGrad(GradInput),logic7,0.015384615384615385
mpnn,SmoothGrad(GradInput),logic7,0.10427350427350435
mpnn,SmoothGrad(GradInput),logic7,0.11538461538461542
mpnn,SmoothGrad(GradInput),logic7,-0.029059829059829068
mpnn,SmoothGrad(GradInput),logic7,-0.006837606837606813
mpnn,SmoothGrad(GradInput),logic7,0.015384615384615385
mpnn,SmoothGrad(GradInput),logic7,0.03926482873851295
mpnn,SmoothGrad(GradInput),logic7,0.055137844611528763
mpnn,SmoothGrad(GradInput),logic7,0.09473684210526317
mpnn,SmoothGrad(GradInput),logic7,0.12894736842105253
mpnn,SmoothGrad(GradInput),logic7,0.007518796992481203
mpnn,SmoothGrad(GradInput),logic7,0.150375939849624
mpnn,SmoothGrad(GradInput),logic7,-0.04010025062656647
mpnn,SmoothGrad(GradInput),logic7,0.05263157894736836
mpnn,SmoothGrad(GradInput),logic7,0.0956140350877192
mpnn,SmoothGrad(GradInput),logic7,0.07101086048454469
mpnn,SmoothGrad(GradInput),logic7,-0.04924242424242431
mpnn,SmoothGrad(GradInput),logic7,0.03409090909090906
mpnn,SmoothGrad(GradInput),logic7,0.0757575757575758
mpnn,SmoothGrad(GradInput),logic7,0.07575757575757569
mpnn,SmoothGrad(GradInput),logic7,0.0063131313131312705
mpnn,SmoothGrad(GradInput),logic7,0.02020202020202022
mpnn,SmoothGrad(GradInput),logic7,0.02020202020202022
mpnn,SmoothGrad(GradInput),logic7,-0.10479797979797983
mpnn,SmoothGrad(GradInput),logic7,0.11742424242424232
mpnn,SmoothGrad(GradInput),logic7,-0.02146464646464652
mpnn,SmoothGrad(GradInput),logic7,-0.30753353973168207
mpnn,SmoothGrad(GradInput),logic7,-0.27244582043343646
mpnn,SmoothGrad(GradInput),logic7,-0.18472652218782248
mpnn,SmoothGrad(GradInput),logic7,-0.2899896800825593
mpnn,SmoothGrad(GradInput),logic7,-0.11455108359133115
mpnn,SmoothGrad(GradInput),logic7,-0.044375644994840036
mpnn,SmoothGrad(GradInput),logic7,-0.132094943240454
mpnn,SmoothGrad(GradInput),logic7,-0.044375644994839925
mpnn,SmoothGrad(GradInput),logic7,-0.5005159958720329
mpnn,SmoothGrad(GradInput),logic7,-0.18472652218782248
mpnn,SmoothGrad(GradInput),logic7,-0.061111111111111116
mpnn,SmoothGrad(GradInput),logic7,0.022222222222222254
mpnn,SmoothGrad(GradInput),logic7,-0.049707602339181256
mpnn,SmoothGrad(GradInput),logic7,-0.061111111111111116
mpnn,SmoothGrad(GradInput),logic7,-0.011111111111111072
mpnn,SmoothGrad(GradInput),logic7,0.020467836257309968
mpnn,SmoothGrad(GradInput),logic7,-0.032163742690058394
mpnn,SmoothGrad(GradInput),logic7,0.05555555555555558
mpnn,SmoothGrad(GradInput),logic7,0.17222222222222228
mpnn,SmoothGrad(GradInput),logic7,0.2055555555555556
mpnn,SmoothGrad(GradInput),logic7,0.025062656641604064
mpnn,SmoothGrad(GradInput),logic7,-0.022556390977443608
mpnn,SmoothGrad(GradInput),logic7,0.15204678362573104
mpnn,SmoothGrad(GradInput),logic7,0.1361737677527151
mpnn,SmoothGrad(GradInput),logic7,0.009189640768588192
mpnn,SmoothGrad(GradInput),logic7,0.04093567251461988
mpnn,SmoothGrad(GradInput),logic7,0.0885547201336675
mpnn,SmoothGrad(GradInput),logic7,-0.006683375104427736
mpnn,SmoothGrad(GradInput),logic7,0.02506265664160401
mpnn,SmoothGrad(GradInput),logic7,0.10442773600668337
mpnn,SmoothGrad(GradInput),logic7,0.06515151515151507
mpnn,SmoothGrad(GradInput),logic7,0.034848484848484684
mpnn,SmoothGrad(GradInput),logic7,-0.040909090909091006
mpnn,SmoothGrad(GradInput),logic7,0.06587301587301586
mpnn,SmoothGrad(GradInput),logic7,0.32272727272727264
mpnn,SmoothGrad(GradInput),logic7,-0.040909090909091006
mpnn,SmoothGrad(GradInput),logic7,0.019696969696969657
mpnn,SmoothGrad(GradInput),logic7,0.04999999999999993
mpnn,SmoothGrad(GradInput),logic7,0.20151515151515154
mpnn,SmoothGrad(GradInput),logic7,-0.056060606060606144
mpnn,SmoothGrad(GradInput),logic7,0.030910609857978333
mpnn,SmoothGrad(GradInput),logic7,0.09440267335004171
mpnn,SmoothGrad(GradInput),logic7,0.04678362573099415
mpnn,SmoothGrad(GradInput),logic7,0.12614870509607345
mpnn,SmoothGrad(GradInput),logic7,-0.0008354218880535225
mpnn,SmoothGrad(GradInput),logic7,0.0785296574770259
mpnn,SmoothGrad(GradInput),logic7,0.07456140350877194
mpnn,SmoothGrad(GradInput),logic7,0.09440267335004171
mpnn,SmoothGrad(GradInput),logic7,0.07852965747702578
mpnn,SmoothGrad(GradInput),logic7,0.04678362573099415
mpnn,SmoothGrad(GradInput),logic7,-0.10879629629629628
mpnn,SmoothGrad(GradInput),logic7,-0.0347222222222221
mpnn,SmoothGrad(GradInput),logic7,-0.07175925925925919
mpnn,SmoothGrad(GradInput),logic7,-0.03472222222222221
mpnn,SmoothGrad(GradInput),logic7,-0.01620370370370372
mpnn,SmoothGrad(GradInput),logic7,-0.16435185185185186
mpnn,SmoothGrad(GradInput),logic7,-0.0717592592592593
mpnn,SmoothGrad(GradInput),logic7,-0.09027777777777768
mpnn,SmoothGrad(GradInput),logic7,-0.14583333333333326
mpnn,SmoothGrad(GradInput),logic7,-0.16435185185185186
mpnn,SmoothGrad(GradInput),logic7,-0.07585139318885448
mpnn,SmoothGrad(GradInput),logic7,-0.049535603715170295
mpnn,SmoothGrad(GradInput),logic7,0.06888544891640869
mpnn,SmoothGrad(GradInput),logic7,-0.049535603715170295
mpnn,SmoothGrad(GradInput),logic7,0.02941176470588236
mpnn,SmoothGrad(GradInput),logic7,-0.06781045751633985
mpnn,SmoothGrad(GradInput),logic7,-0.03637770897832815
mpnn,SmoothGrad(GradInput),logic7,-0.010061919504643968
mpnn,SmoothGrad(GradInput),logic7,-0.049535603715170295
mpnn,SmoothGrad(GradInput),logic7,0.003095975232198178
mpnn,SmoothGrad(GradInput),logic7,-0.15396825396825398
mpnn,SmoothGrad(GradInput),logic7,0.15333333333333332
mpnn,SmoothGrad(GradInput),logic7,0.09999999999999987
mpnn,SmoothGrad(GradInput),logic7,0.024242424242424176
mpnn,SmoothGrad(GradInput),logic7,-0.07460317460317456
mpnn,SmoothGrad(GradInput),logic7,0.08484848484848484
mpnn,SmoothGrad(GradInput),logic7,0.06825396825396823
mpnn,SmoothGrad(GradInput),logic7,0.02280701754385972
mpnn,SmoothGrad(GradInput),logic7,0.13030303030303036
mpnn,SmoothGrad(GradInput),logic7,0.024242424242424288
mpnn,SmoothGrad(GradInput),logic7,-0.02786377708978327
mpnn,SmoothGrad(GradInput),logic7,-0.07843137254901955
mpnn,SmoothGrad(GradInput),logic7,0.01307189542483661
mpnn,SmoothGrad(GradInput),logic7,0.15196078431372556
mpnn,SmoothGrad(GradInput),logic7,-0.004901960784313708
mpnn,SmoothGrad(GradInput),logic7,0.18266253869969057
mpnn,SmoothGrad(GradInput),logic7,-0.0980392156862745
mpnn,SmoothGrad(GradInput),logic7,-0.09803921568627444
mpnn,SmoothGrad(GradInput),logic7,0.059855521155830815
mpnn,SmoothGrad(GradInput),logic7,-0.05637254901960781
mpnn,SmoothGrad(GradInput),logic7,0.06766917293233088
mpnn,SmoothGrad(GradInput),logic7,0.06766917293233088
mpnn,SmoothGrad(GradInput),logic7,-0.09106098579782795
mpnn,SmoothGrad(GradInput),logic7,-0.011695906432748537
mpnn,SmoothGrad(GradInput),logic7,0.020050125313283207
mpnn,SmoothGrad(GradInput),logic7,0.023026315789473673
mpnn,SmoothGrad(GradInput),logic7,0.00417710944026739
mpnn,SmoothGrad(GradInput),logic7,-0.12280701754385959
mpnn,SmoothGrad(GradInput),logic7,-0.011695906432748537
mpnn,SmoothGrad(GradInput),logic7,0.06766917293233077
mpnn,SmoothGrad(GradInput),logic7,0.22807017543859648
mpnn,SmoothGrad(GradInput),logic7,0.19298245614035087
mpnn,SmoothGrad(GradInput),logic7,-0.04177109440267329
mpnn,SmoothGrad(GradInput),logic7,-0.11637426900584796
mpnn,SmoothGrad(GradInput),logic7,0.18045112781954892
mpnn,SmoothGrad(GradInput),logic7,0.08521303258145357
mpnn,SmoothGrad(GradInput),logic7,0.06934001670843776
mpnn,SmoothGrad(GradInput),logic7,0.03759398496240607
mpnn,SmoothGrad(GradInput),logic7,-0.08859649122807017
mpnn,SmoothGrad(GradInput),logic7,-0.010025062656641603
mpnn,SmoothGrad(GradInput),logic7,-0.0035087719298245723
mpnn,SmoothGrad(GradInput),logic7,0.038596491228070184
mpnn,SmoothGrad(GradInput),logic7,0.028070175438596467
mpnn,SmoothGrad(GradInput),logic7,-0.0035087719298245723
mpnn,SmoothGrad(GradInput),logic7,-0.003508771929824628
mpnn,SmoothGrad(GradInput),logic7,0.19649122807017538
mpnn,SmoothGrad(GradInput),logic7,0.05680868838763575
mpnn,SmoothGrad(GradInput),logic7,0.038596491228070184
mpnn,SmoothGrad(GradInput),logic7,-0.01754385964912286
mpnn,SmoothGrad(GradInput),logic7,0.11315789473684201
mpnn,SmoothGrad(GradInput),logic7,0.10010319917440669
mpnn,SmoothGrad(GradInput),logic7,0.2579979360165119
mpnn,SmoothGrad(GradInput),logic7,-0.030501089324618702
mpnn,SmoothGrad(GradInput),logic7,-0.2107843137254901
mpnn,SmoothGrad(GradInput),logic7,0.029927760577915463
mpnn,SmoothGrad(GradInput),logic7,-0.09068627450980388
mpnn,SmoothGrad(GradInput),logic7,0.22291021671826639
mpnn,SmoothGrad(GradInput),logic7,-0.07533539731682137
mpnn,SmoothGrad(GradInput),logic7,0.029927760577915463
mpnn,SmoothGrad(GradInput),logic7,0.08255933952528383
mpnn,SmoothGrad(GradInput),logic7,-0.06516290726817042
mpnn,SmoothGrad(GradInput),logic7,-0.03341687552213879
mpnn,SmoothGrad(GradInput),logic7,0.07769423558897237
mpnn,SmoothGrad(GradInput),logic7,-0.049289891395154606
mpnn,SmoothGrad(GradInput),logic7,0.0
mpnn,SmoothGrad(GradInput),logic7,-0.03508771929824561
mpnn,SmoothGrad(GradInput),logic7,-0.03341687552213879
mpnn,SmoothGrad(GradInput),logic7,0.04210526315789476
mpnn,SmoothGrad(GradInput),logic7,-0.03341687552213879
mpnn,SmoothGrad(GradInput),logic7,0.061821219715956555
mpnn,SmoothGrad(GradInput),logic7,-0.0292397660818714
mpnn,SmoothGrad(GradInput),logic7,0.06599832915622383
mpnn,SmoothGrad(GradInput),logic7,-0.21971595655806186
mpnn,SmoothGrad(GradInput),logic7,0.0025062656641603454
mpnn,SmoothGrad(GradInput),logic7,-0.12447786131996663
mpnn,SmoothGrad(GradInput),logic7,-0.09273182957393489
mpnn,SmoothGrad(GradInput),logic7,-0.12368421052631584
mpnn,SmoothGrad(GradInput),logic7,0.018379281537176162
mpnn,SmoothGrad(GradInput),logic7,-0.09035087719298251
mpnn,SmoothGrad(GradInput),logic7,0.018379281537176162
mpnn,SmoothGrad(GradInput),logic7,0.009324009324009341
mpnn,SmoothGrad(GradInput),logic7,-0.04195804195804198
mpnn,SmoothGrad(GradInput),logic7,0.06060606060606055
mpnn,SmoothGrad(GradInput),logic7,0.13752913752913754
mpnn,SmoothGrad(GradInput),logic7,-0.17016317016317017
mpnn,SmoothGrad(GradInput),logic7,0.03496503496503489
mpnn,SmoothGrad(GradInput),logic7,0.11188811188811187
mpnn,SmoothGrad(GradInput),logic7,-0.022727272727272707
mpnn,SmoothGrad(GradInput),logic7,0.03496503496503489
mpnn,SmoothGrad(GradInput),logic7,0.14393939393939392
mpnn,SmoothGrad(GradInput),logic7,-0.1136173767752715
mpnn,SmoothGrad(GradInput),logic7,-0.05964912280701751
mpnn,SmoothGrad(GradInput),logic7,-0.14298245614035088
mpnn,SmoothGrad(GradInput),logic7,0.04511278195488733
mpnn,SmoothGrad(GradInput),logic7,-0.20885547201336674
mpnn,SmoothGrad(GradInput),logic7,-0.12280701754385959
mpnn,SmoothGrad(GradInput),logic7,-0.20885547201336674
mpnn,SmoothGrad(GradInput),logic7,-0.10964912280701755
mpnn,SmoothGrad(GradInput),logic7,-0.24060150375939848
mpnn,SmoothGrad(GradInput),logic7,0.029239766081871288
mpnn,SmoothGrad(GradInput),logic7,0.3023735810113519
mpnn,SmoothGrad(GradInput),logic7,0.0041279669762642746
mpnn,SmoothGrad(GradInput),logic7,0.09184726522187825
mpnn,SmoothGrad(GradInput),logic7,0.109391124871001
mpnn,SmoothGrad(GradInput),logic7,0.020697167755991286
mpnn,SmoothGrad(GradInput),logic7,0.12693498452012386
mpnn,SmoothGrad(GradInput),logic7,-0.013415892672858587
mpnn,SmoothGrad(GradInput),logic7,0.16884531590413943
mpnn,SmoothGrad(GradInput),logic7,0.03921568627450989
